city,aqi
London,364
Tokyo,401
Delhi,351
Tokyo,88
Delhi,124
Tokyo,43
Cairo,143
Delhi,168
Los Angeles,63
Cairo,263
Tokyo,467
Cairo,377
Mexico City,432
Delhi,395
London,432
Mexico City,284
Mexico City,241
Beijing,386
Mexico City,298
Delhi,286
Los Angeles,424
Delhi,121
Los Angeles,35
London,373
Beijing,351
Beijing,298
Beijing,83
Cairo,283
Los Angeles,244
Beijing,404
Delhi,124
Delhi,19
Beijing,338
Tokyo,115
Los Angeles,178
Delhi,342
London,176
Beijing,109
London,13
Delhi,96
Mexico City,5
Tokyo,475
Delhi,157
Mexico City,465
São Paulo,187
Delhi,234
Delhi,60
Mexico City,51
Beijing,117
Delhi,392
Beijing,476
Los Angeles,391
Delhi,147
Beijing,179
London,120
Beijing,378
London,422
Beijing,44
Cairo,70
Mexico City,227
Delhi,461
Tokyo,24
Beijing,127
Delhi,440
Delhi,236
Mexico City,174
Delhi,412
Delhi,84
Delhi,86
Beijing,72
Beijing,417
Beijing,53
Delhi,323
Delhi,54
Mexico City,351
Beijing,236
Mexico City,132
Delhi,86
Delhi,338
Delhi,381
Beijing,290
Beijing,254
London,250
Beijing,435
Beijing,189
Mexico City,412
Delhi,56
Beijing,368
Beijing,477
Beijing,85
Delhi,101
Los Angeles,230
Tokyo,306
Delhi,458
Mexico City,244
Los Angeles,382
Delhi,189
Los Angeles,272
Mexico City,111
Tokyo,274
São Paulo,447
Delhi,172
Beijing,433
Beijing,423
Delhi,305
Beijing,450
São Paulo,420
Delhi,341
Beijing,462
London,499
Beijing,159
Beijing,391
Cairo,234
Beijing,411
Delhi,73
Delhi,251
Tokyo,287
Delhi,235
Beijing,470
Delhi,183
Beijing,300
Tokyo,244
Beijing,255
Cairo,299
Delhi,282
Beijing,270
London,462
Beijing,101
Delhi,69
London,219
Beijing,422
Beijing,248
Cairo,180
Delhi,270
Beijing,479
Delhi,27
Beijing,310
Delhi,364
Mexico City,185
Delhi,484
Mexico City,280
Delhi,94
Beijing,214
Beijing,433
Los Angeles,437
Beijing,102
Beijing,177
London,26
Mexico City,54
Delhi,372
Tokyo,267
Beijing,430
Delhi,7
Beijing,422
Delhi,315
Delhi,44
Los Angeles,331
Delhi,3
London,474
Tokyo,443
Mexico City,164
Los Angeles,128
Los Angeles,23
São Paulo,107
Beijing,284
Delhi,422
Beijing,85
Beijing,146
Delhi,130
Mexico City,246
Delhi,10
Tokyo,462
Delhi,90
Delhi,346
Delhi,250
Delhi,217
Delhi,120
Delhi,251
Delhi,250
Delhi,164
Beijing,229
Beijing,428
Beijing,274
Beijing,276
Delhi,225
Delhi,409
Delhi,265
Los Angeles,498
São Paulo,106
Tokyo,235
Beijing,493
Beijing,10
Beijing,438
Los Angeles,444
Los Angeles,211
London,120
Tokyo,453
Beijing,128
Los Angeles,331
London,168
Beijing,2
Tokyo,484
Delhi,188
São Paulo,322
Los Angeles,244
Delhi,369
Mexico City,26
Delhi,68
Los Angeles,454
Los Angeles,188
Mexico City,160
London,120
Delhi,356
Delhi,9
Beijing,382
Delhi,327
Beijing,313
Delhi,5
Beijing,81
Beijing,434
London,458
Delhi,328
Tokyo,30
Beijing,266
Beijing,279
Beijing,223
Beijing,396
Delhi,218
Beijing,323
Delhi,156
Beijing,357
Mexico City,335
Beijing,380
London,303
Delhi,406
Cairo,157
Los Angeles,56
Cairo,475
London,420
Delhi,190
Beijing,351
Delhi,362
London,117
Mexico City,223
Delhi,40
Tokyo,55
Delhi,420
Mexico City,454
Los Angeles,143
Delhi,398
Mexico City,256
London,88
Delhi,133
Beijing,216
Delhi,475
Mexico City,426
Delhi,272
Tokyo,367
Tokyo,353
Delhi,327
Beijing,484
Mexico City,408
Los Angeles,20
Beijing,158
Delhi,29
Delhi,423
São Paulo,37
Beijing,453
London,123
Beijing,29
Tokyo,160
Delhi,456
Delhi,180
Tokyo,482
Tokyo,427
Beijing,193
Beijing,191
Beijing,444
Beijing,292
Delhi,27
Tokyo,307
Delhi,349
Los Angeles,109
Delhi,234
Delhi,166
Mexico City,243
Beijing,356
Mexico City,456
Delhi,464
Tokyo,311
Los Angeles,194
London,447
Delhi,253
Beijing,90
Beijing,101
Beijing,358
Delhi,267
Delhi,117
Beijing,228
Delhi,80
Beijing,449
Delhi,434
Delhi,480
Mexico City,295
Beijing,187
Beijing,71
Beijing,284
Los Angeles,270
Beijing,224
Mexico City,323
Cairo,194
Beijing,448
Tokyo,458
Los Angeles,95
Delhi,17
Beijing,93
Mexico City,135
São Paulo,360
Beijing,111
Delhi,200
Mexico City,213
Delhi,356
Los Angeles,238
Beijing,99
Los Angeles,413
London,318
Mexico City,399
Mexico City,101
Los Angeles,472
London,209
London,246
Delhi,453
Mexico City,317
Delhi,111
London,347
Mexico City,109
Beijing,195
Delhi,350
Beijing,347
Los Angeles,120
Delhi,22
Delhi,278
Tokyo,10
Los Angeles,289
Delhi,210
Delhi,432
Cairo,474
Los Angeles,26
Mexico City,440
Beijing,465
Delhi,302
Delhi,337
Los Angeles,88
Delhi,429
Delhi,5
Los Angeles,223
Tokyo,481
Los Angeles,71
Beijing,207
Beijing,431
Beijing,489
Beijing,206
Beijing,75
Beijing,273
Mexico City,346
Tokyo,197
São Paulo,370
Delhi,38
Beijing,75
Delhi,110
Beijing,140
Delhi,477
Delhi,305
Los Angeles,297
Beijing,401
Tokyo,254
Delhi,277
Delhi,19
Beijing,396
Delhi,438
Delhi,301
São Paulo,491
Delhi,367
Delhi,31
Mexico City,59
Beijing,368
Mexico City,364
Beijing,479
London,187
Delhi,465
Beijing,332
Mexico City,326
London,323
Beijing,271
Mexico City,28
Delhi,34
Delhi,250
Delhi,271
Los Angeles,380
Delhi,435
Los Angeles,231
Delhi,76
London,321
London,76
Delhi,205
Delhi,406
Delhi,408
London,484
Delhi,290
Beijing,41
Beijing,448
Los Angeles,76
Beijing,207
Beijing,199
São Paulo,325
Delhi,468
London,307
Delhi,44
Beijing,76
Tokyo,18
Mexico City,167
Mexico City,462
Delhi,24
Beijing,214
Beijing,347
Beijing,287
Beijing,368
Beijing,176
Beijing,458
Delhi,316
Beijing,38
Delhi,265
London,269
Mexico City,8
Delhi,141
Mexico City,88
London,489
Delhi,27
Delhi,289
Delhi,52
Delhi,100
Los Angeles,80
São Paulo,473
Delhi,454
Los Angeles,454
Delhi,104
Mexico City,7
Los Angeles,495
Beijing,190
Delhi,451
Mexico City,301
São Paulo,212
Delhi,364
Delhi,37
Delhi,458
Mexico City,482
Mexico City,183
Los Angeles,374
Los Angeles,119
Tokyo,161
London,243
Delhi,135
Mexico City,335
Delhi,442
Beijing,363
Tokyo,391
Mexico City,466
Cairo,104
Beijing,150
Beijing,105
Beijing,112
Delhi,399
Delhi,323
Beijing,433
Delhi,494
Tokyo,262
Delhi,182
Delhi,76
Los Angeles,309
Delhi,122
Tokyo,308
Los Angeles,326
Delhi,492
Mexico City,86
Mexico City,285
Los Angeles,16
London,260
Los Angeles,149
Mexico City,136
Beijing,321
Mexico City,18
Cairo,245
Mexico City,354
Mexico City,478
Beijing,482
Los Angeles,67
São Paulo,24
Delhi,463
Delhi,408
Beijing,236
Beijing,200
Mexico City,471
Delhi,232
Beijing,89
Mexico City,122
Mexico City,130
Mexico City,300
Los Angeles,180
Mexico City,151
Los Angeles,62
Mexico City,80
Beijing,95
Mexico City,63
Delhi,205
Delhi,322
Beijing,279
London,60
Mexico City,286
Delhi,237
Mexico City,3
Delhi,84
Los Angeles,400
London,129
Mexico City,151
Mexico City,85
Beijing,368
Beijing,198
London,135
Los Angeles,233
Beijing,142
Beijing,255
Delhi,297
Delhi,37
Delhi,8
Beijing,388
Tokyo,59
Beijing,48
Delhi,484
Delhi,447
Beijing,229
London,33
Beijing,413
Los Angeles,462
London,409
Delhi,477
Mexico City,3
Cairo,457
Beijing,231
Delhi,159
Tokyo,311
Tokyo,495
Beijing,396
Mexico City,172
Delhi,483
London,129
Beijing,71
Delhi,420
Mexico City,351
Cairo,54
London,220
Delhi,56
Delhi,197
Tokyo,286
Tokyo,0
Beijing,180
Mexico City,495
Beijing,172
Beijing,309
Delhi,180
Delhi,314
Delhi,114
London,468
Delhi,161
Delhi,117
Beijing,48
Delhi,352
Delhi,373
Mexico City,230
Beijing,56
Mexico City,243
Tokyo,299
Delhi,392
Tokyo,43
Tokyo,134
London,479
Mexico City,468
Mexico City,199
Mexico City,244
Mexico City,225
Delhi,258
Cairo,389
Mexico City,195
Los Angeles,128
Beijing,38
Delhi,235
Beijing,276
Beijing,340
Beijing,328
Beijing,175
Delhi,25
Beijing,226
Beijing,148
Cairo,112
Delhi,414
Beijing,226
Delhi,247
Beijing,314
Beijing,301
Mexico City,466
Cairo,183
Delhi,313
Mexico City,28
Delhi,5
Delhi,280
Beijing,45
Delhi,127
Mexico City,352
Mexico City,354
Los Angeles,173
Beijing,197
Mexico City,452
Beijing,254
Delhi,178
Delhi,280
Mexico City,202
São Paulo,361
Delhi,213
Mexico City,405
Los Angeles,107
London,50
Beijing,354
Mexico City,46
Mexico City,271
London,80
Delhi,86
Tokyo,328
Delhi,477
London,125
Delhi,118
Delhi,386
Delhi,211
Beijing,191
Beijing,167
Delhi,209
Beijing,223
Beijing,279
Los Angeles,269
Tokyo,308
Mexico City,271
Delhi,9
Delhi,356
Tokyo,207
Delhi,34
Beijing,408
Tokyo,178
Cairo,305
Beijing,436
Mexico City,137
Beijing,50
Los Angeles,464
Delhi,335
Delhi,484
Mexico City,260
Delhi,232
Mexico City,328
Beijing,173
Tokyo,354
London,436
Beijing,411
Los Angeles,141
Delhi,244
Beijing,363
Delhi,35
London,343
London,245
Tokyo,317
London,165
Cairo,80
Delhi,79
Tokyo,87
Mexico City,470
Beijing,193
Mexico City,64
Beijing,271
Delhi,467
Delhi,182
Delhi,154
Beijing,366
Tokyo,336
Mexico City,138
Beijing,1
Beijing,303
Beijing,461
Delhi,122
London,219
Delhi,220
Los Angeles,234
Los Angeles,212
Mexico City,218
London,254
Delhi,479
Tokyo,376
Los Angeles,91
Los Angeles,170
Mexico City,418
London,322
São Paulo,244
Beijing,448
London,239
Los Angeles,156
Beijing,360
Tokyo,257
Beijing,72
Mexico City,151
Delhi,418
Delhi,415
London,364
Beijing,145
Beijing,83
Delhi,492
Beijing,257
London,33
Tokyo,440
Delhi,447
Mexico City,237
Beijing,401
Mexico City,436
Beijing,77
Beijing,291
Beijing,333
Mexico City,498
Beijing,18
Beijing,63
London,27
Los Angeles,462
Beijing,283
London,140
London,293
Delhi,129
Mexico City,155
Delhi,63
Los Angeles,435
Delhi,307
Mexico City,302
Delhi,162
Beijing,321
Tokyo,428
Beijing,303
London,424
São Paulo,202
London,388
Delhi,34
London,392
Delhi,282
Beijing,138
London,412
Mexico City,301
Beijing,453
Beijing,353
London,68
Los Angeles,490
Beijing,366
Tokyo,425
Delhi,105
Delhi,334
Mexico City,103
Cairo,322
Delhi,32
Delhi,31
Delhi,486
London,59
Delhi,374
Beijing,346
São Paulo,169
Delhi,19
Mexico City,427
Beijing,302
London,72
Beijing,281
Beijing,170
Delhi,304
Los Angeles,24
Los Angeles,120
Delhi,218
Beijing,457
Tokyo,127
Delhi,92
Delhi,494
Mexico City,252
Beijing,94
Delhi,30
Beijing,85
Delhi,161
Beijing,23
Los Angeles,60
Mexico City,252
Delhi,427
London,39
Delhi,364
Los Angeles,381
Beijing,449
Los Angeles,209
Delhi,391
Delhi,496
Beijing,327
Delhi,35
Delhi,192
Los Angeles,221
London,346
Delhi,485
Tokyo,30
Los Angeles,215
London,409
Mexico City,173
Mexico City,463
Beijing,68
Mexico City,168
Tokyo,302
Delhi,311
Beijing,156
Delhi,414
Tokyo,285
Beijing,237
Mexico City,460
London,211
São Paulo,287
Delhi,340
Los Angeles,31
Tokyo,84
Delhi,246
Los Angeles,244
Beijing,353
Mexico City,290
Beijing,299
Delhi,332
Delhi,67
Delhi,247
Delhi,213
Mexico City,348
Beijing,265
Delhi,238
Mexico City,192
Mexico City,435
Beijing,461
Tokyo,365
Beijing,492
London,16
Delhi,380
Los Angeles,258
São Paulo,460
London,171
Mexico City,468
Mexico City,108
Beijing,174
Mexico City,208
Los Angeles,170
São Paulo,156
Beijing,20
Delhi,142
Mexico City,108
Delhi,143
Delhi,77
Beijing,450
Los Angeles,83
Delhi,15
Delhi,79
Delhi,37
London,168
Mexico City,365
Delhi,324
Delhi,326
Mexico City,431
Delhi,39
Mexico City,91
Beijing,408
Tokyo,324
Delhi,477
Mexico City,257
Delhi,211
Cairo,323
São Paulo,96
Los Angeles,3
Beijing,175
Delhi,421
London,151
Los Angeles,195
Delhi,190
Beijing,391
Beijing,87
London,170
Mexico City,479
Mexico City,481
Mexico City,57
Delhi,336
Beijing,397
Delhi,464
Los Angeles,232
Beijing,207
Beijing,436
Delhi,148
Delhi,376
Mexico City,226
Delhi,290
Delhi,71
Los Angeles,296
Beijing,110
Beijing,193
Beijing,188
London,214
Beijing,169
Los Angeles,486
Tokyo,21
Mexico City,298
Beijing,107
Los Angeles,152
Beijing,308
Beijing,28
Beijing,448
Beijing,359
Delhi,99
Beijing,448
Delhi,105
Beijing,383
Mexico City,372
Tokyo,276
Delhi,319
Mexico City,246
Beijing,443
Delhi,19
Delhi,72
Delhi,390
Delhi,451
Delhi,259
Beijing,139
Beijing,304
Delhi,137
Delhi,145
Delhi,210
Beijing,54
Beijing,481
Beijing,287
Delhi,51
Delhi,41
Tokyo,310
Delhi,1
Delhi,424
Delhi,354
São Paulo,472
Mexico City,262
Mexico City,384
São Paulo,459
Delhi,31
Cairo,204
Delhi,410
Mexico City,60
Beijing,388
Beijing,356
Tokyo,473
Delhi,216
São Paulo,90
Beijing,197
Mexico City,251
Cairo,332
Delhi,197
Tokyo,245
Mexico City,346
Los Angeles,163
Delhi,80
Beijing,363
Mexico City,21
Beijing,329
Delhi,158
Delhi,463
London,361
Delhi,323
Los Angeles,319
São Paulo,280
Delhi,149
Delhi,265
Mexico City,297
Delhi,481
Mexico City,265
Mexico City,293
Mexico City,156
Beijing,156
Mexico City,9
Mexico City,499
Delhi,252
Mexico City,113
Tokyo,4
Mexico City,280
Beijing,353
Beijing,2
Delhi,107
Delhi,309
Delhi,158
São Paulo,234
Delhi,56
London,324
Delhi,279
Delhi,483
Beijing,57
Beijing,411
Los Angeles,219
Cairo,469
London,332
Delhi,301
Los Angeles,484
Delhi,369
Tokyo,256
Beijing,164
Beijing,113
Delhi,120
Delhi,342
Delhi,117
Tokyo,153
Los Angeles,347
Cairo,139
Delhi,400
Mexico City,317
Delhi,23
Beijing,29
Beijing,339
Delhi,194
Mexico City,103
Delhi,183
Beijing,61
Mexico City,76
Delhi,413
Tokyo,303
Beijing,494
London,386
Mexico City,12
Los Angeles,153
Los Angeles,407
London,186
Mexico City,227
Delhi,189
Delhi,136
Mexico City,291
Delhi,40
Delhi,383
Delhi,47
Beijing,72
Delhi,355
Mexico City,7
Los Angeles,179
London,371
Beijing,153
Beijing,171
Mexico City,477
Beijing,261
Mexico City,195
Delhi,331
Cairo,272
Delhi,496
London,130
Mexico City,382
Delhi,235
Los Angeles,163
Delhi,185
Los Angeles,92
Mexico City,390
Delhi,269
Delhi,354
Los Angeles,250
Delhi,444
Tokyo,61
Los Angeles,199
Mexico City,228
Delhi,479
Los Angeles,481
Tokyo,307
Delhi,270
Beijing,83
Delhi,495
Beijing,190
Los Angeles,98
Beijing,12
Mexico City,286
Beijing,62
Delhi,49
Delhi,113
London,371
Mexico City,323
Beijing,146
Los Angeles,469
Delhi,479
Delhi,59
Delhi,12
São Paulo,483
Los Angeles,282
Mexico City,400
Delhi,351
Delhi,427
Mexico City,215
Beijing,230
Tokyo,482
Los Angeles,328
Beijing,149
Los Angeles,224
Cairo,11
Beijing,498
Mexico City,342
Tokyo,250
Delhi,257
Tokyo,498
Delhi,304
Mexico City,90
Los Angeles,276
Mexico City,18
Beijing,359
Mexico City,352
Delhi,236
Delhi,391
Delhi,34
Mexico City,42
Beijing,28
Delhi,258
Tokyo,15
Beijing,121
Beijing,482
Beijing,96
Delhi,478
Los Angeles,394
Beijing,194
Delhi,364
Cairo,335
London,310
Los Angeles,26
London,32
Tokyo,353
Beijing,189
Mexico City,228
Mexico City,327
Delhi,249
Delhi,177
Delhi,50
Mexico City,490
Los Angeles,195
Los Angeles,399
Beijing,91
Delhi,165
Beijing,3
Beijing,30
Tokyo,206
London,165
Tokyo,52
London,112
Cairo,92
Beijing,380
Delhi,153
Delhi,162
Beijing,226
Delhi,93
Delhi,120
Cairo,102
Delhi,476
Cairo,307
Los Angeles,459
Mexico City,431
Mexico City,124
Beijing,22
Mexico City,224
Delhi,180
Tokyo,303
Beijing,78
Delhi,93
Los Angeles,103
Mexico City,314
Beijing,88
Mexico City,210
Delhi,130
Mexico City,15
Delhi,88
Delhi,128
Delhi,407
Beijing,91
Beijing,290
Beijing,411
Delhi,483
Delhi,248
Beijing,18
Delhi,90
Mexico City,274
Tokyo,284
Beijing,489
Tokyo,218
Delhi,217
Delhi,213
Los Angeles,138
Los Angeles,100
London,467
Delhi,319
Los Angeles,430
Beijing,410
Beijing,438
Delhi,242
São Paulo,144
Delhi,74
London,415
Mexico City,130
Los Angeles,422
Los Angeles,156
London,71
Delhi,441
Delhi,176
Mexico City,311
Beijing,203
Delhi,463
Delhi,94
Beijing,160
Delhi,387
Delhi,436
Tokyo,290
Beijing,395
São Paulo,307
Cairo,474
Delhi,480
Los Angeles,120
Mexico City,173
Mexico City,473
Delhi,143
Delhi,329
Delhi,497
Mexico City,367
São Paulo,326
Mexico City,92
Los Angeles,107
São Paulo,108
Mexico City,38
Delhi,497
London,417
Beijing,391
Delhi,386
Beijing,444
Tokyo,354
Delhi,131
Beijing,117
Delhi,247
Delhi,98
Delhi,264
Los Angeles,365
London,133
Delhi,109
Delhi,72
Delhi,274
Delhi,92
Mexico City,457
Mexico City,159
Mexico City,396
Beijing,210
Mexico City,423
Delhi,9
Delhi,111
Tokyo,238
Los Angeles,269
Tokyo,264
Tokyo,343
Mexico City,237
Tokyo,388
Beijing,296
Delhi,453
Delhi,44
Delhi,346
Delhi,440
Beijing,33
Los Angeles,116
Los Angeles,119
Mexico City,218
Delhi,257
Los Angeles,428
Beijing,191
Delhi,357
Delhi,419
Beijing,361
Delhi,459
London,400
Los Angeles,186
Mexico City,483
Delhi,472
London,20
Mexico City,482
Delhi,498
Mexico City,424
Beijing,467
Beijing,415
Delhi,70
Beijing,15
Delhi,147
Delhi,18
Delhi,329
Cairo,431
Delhi,440
Beijing,48
Beijing,271
Tokyo,264
Mexico City,256
Tokyo,450
Delhi,59
Delhi,35
Mexico City,361
Beijing,303
London,249
London,90
Beijing,52
Cairo,314
Mexico City,456
Delhi,474
Beijing,118
Delhi,290
London,266
Delhi,475
Beijing,417
Mexico City,62
Delhi,337
Delhi,408
Mexico City,117
Delhi,173
Beijing,499
Beijing,185
Delhi,46
Delhi,487
Los Angeles,402
Cairo,29
Delhi,232
Cairo,377
Mexico City,36
Mexico City,220
Los Angeles,121
Los Angeles,63
London,41
Beijing,280
Beijing,103
Beijing,362
Delhi,442
Mexico City,254
Delhi,146
Delhi,100
Delhi,305
Delhi,353
Mexico City,99
Mexico City,171
Beijing,122
Delhi,393
Beijing,176
Beijing,316
Los Angeles,473
Mexico City,133
Beijing,105
Beijing,180
Cairo,328
Los Angeles,194
Beijing,186
Beijing,429
Delhi,71
Tokyo,297
Beijing,277
Delhi,209
São Paulo,186
Los Angeles,326
Delhi,436
Delhi,37
Delhi,462
Mexico City,5
Delhi,285
Tokyo,198
Tokyo,146
Beijing,400
Mexico City,265
Delhi,110
Delhi,442
Los Angeles,170
Delhi,337
Delhi,69
Beijing,43
Delhi,299
Beijing,32
Los Angeles,474
London,77
Mexico City,251
London,283
Beijing,425
London,83
Beijing,464
Delhi,127
Tokyo,481
Delhi,264
Delhi,134
Delhi,283
Beijing,377
Beijing,412
Beijing,138
Tokyo,218
Delhi,252
Beijing,388
Beijing,346
London,39
Delhi,26
Delhi,271
Beijing,400
Mexico City,214
Los Angeles,135
Mexico City,462
Los Angeles,129
Beijing,360
Delhi,71
Delhi,345
Delhi,229
Beijing,452
Beijing,286
Beijing,123
Mexico City,253
Beijing,378
Mexico City,204
Mexico City,433
Beijing,424
Beijing,496
Mexico City,262
Mexico City,214
Beijing,172
Beijing,332
Mexico City,270
Mexico City,94
Delhi,459
Beijing,279
Tokyo,214
Delhi,222
London,154
Delhi,68
Beijing,35
Beijing,458
Delhi,374
Tokyo,450
Beijing,352
Cairo,479
Delhi,450
London,90
Tokyo,257
Mexico City,9
Delhi,6
Mexico City,371
Beijing,238
Tokyo,135
Beijing,228
Delhi,314
Delhi,409
Mexico City,266
Cairo,248
Delhi,289
Los Angeles,70
Tokyo,248
Delhi,150
Delhi,5
Mexico City,345
Mexico City,133
Delhi,325
London,461
Beijing,6
Tokyo,211
London,143
London,158
Beijing,487
Delhi,11
Beijing,283
Delhi,185
Mexico City,45
Delhi,111
Beijing,82
Delhi,260
Delhi,103
Delhi,346
Mexico City,87
Los Angeles,30
Delhi,361
London,355
London,118
Beijing,11
Mexico City,204
Beijing,341
Delhi,30
Beijing,77
Delhi,294
London,174
Tokyo,445
London,61
Mexico City,370
Mexico City,277
São Paulo,136
Delhi,395
Delhi,119
Mexico City,280
Beijing,225
Beijing,451
Delhi,54
Mexico City,16
Delhi,320
Delhi,178
Delhi,494
Beijing,189
London,233
Beijing,159
Mexico City,272
Los Angeles,210
Beijing,25
London,285
Mexico City,233
Mexico City,96
Delhi,224
Delhi,100
São Paulo,36
Los Angeles,70
Tokyo,393
Tokyo,148
Delhi,239
Los Angeles,322
Beijing,305
Los Angeles,257
Delhi,151
Delhi,143
Los Angeles,220
Los Angeles,479
Mexico City,192
Beijing,316
Beijing,159
Cairo,134
Beijing,319
Beijing,22
Mexico City,151
Beijing,117
Mexico City,64
Beijing,244
London,98
Tokyo,103
Tokyo,311
Mexico City,161
Beijing,351
Los Angeles,494
London,222
Mexico City,467
Mexico City,142
Los Angeles,254
Mexico City,242
Los Angeles,418
Delhi,149
Beijing,140
Mexico City,242
Delhi,372
London,459
Mexico City,447
Delhi,15
London,416
Los Angeles,135
Los Angeles,316
Beijing,376
London,413
Beijing,128
Mexico City,3
Delhi,440
Mexico City,192
Los Angeles,375
Mexico City,384
Beijing,322
London,203
Mexico City,53
Delhi,93
Cairo,316
Los Angeles,387
São Paulo,247
Cairo,305
Tokyo,221
Los Angeles,262
Mexico City,465
Delhi,169
Beijing,446
Los Angeles,48
Beijing,11
London,431
Delhi,261
Beijing,100
Beijing,16
Beijing,317
Delhi,210
Delhi,146
London,494
Beijing,114
Delhi,438
Delhi,223
Beijing,98
Delhi,366
Los Angeles,421
Los Angeles,115
Delhi,287
Mexico City,46
Delhi,326
Beijing,242
Tokyo,420
Beijing,274
Tokyo,123
Delhi,328
Beijing,189
Beijing,225
Beijing,303
São Paulo,193
Delhi,111
London,76
London,481
Mexico City,150
Beijing,412
Beijing,124
Delhi,359
Los Angeles,66
Beijing,124
Tokyo,477
Mexico City,455
Beijing,91
Los Angeles,249
Beijing,286
Tokyo,431
Delhi,201
Cairo,441
London,273
London,148
Beijing,292
London,41
Beijing,260
Los Angeles,39
Delhi,164
Beijing,353
Beijing,170
Beijing,495
Beijing,85
London,447
Delhi,206
Los Angeles,325
Delhi,181
Los Angeles,248
Los Angeles,496
Beijing,96
Los Angeles,46
Tokyo,275
London,288
Beijing,439
Beijing,494
Los Angeles,293
Delhi,463
London,47
Beijing,346
London,264
Delhi,198
Delhi,425
São Paulo,363
London,34
Tokyo,468
Cairo,248
Beijing,271
Delhi,88
Delhi,171
Beijing,356
Delhi,6
Tokyo,195
Delhi,253
Delhi,457
Delhi,46
Delhi,441
Delhi,159
Mexico City,130
Beijing,311
Mexico City,216
Tokyo,138
Mexico City,107
Mexico City,111
Beijing,114
Delhi,294
Beijing,229
Cairo,36
Mexico City,118
Delhi,464
Beijing,407
London,491
Mexico City,346
Mexico City,494
Tokyo,343
Mexico City,3
Mexico City,277
Delhi,1
Delhi,68
Cairo,51
Mexico City,24
Beijing,458
Mexico City,81
Delhi,434
London,156
Delhi,8
London,167
Beijing,35
Delhi,156
Delhi,151
London,25
Delhi,139
Delhi,57
Los Angeles,0
Beijing,311
Beijing,40
Delhi,346
London,339
Delhi,422
Delhi,295
Beijing,212
Delhi,176
Beijing,118
Delhi,122
Delhi,99
Beijing,237
London,320
Delhi,319
Delhi,363
Tokyo,152
Tokyo,473
Mexico City,66
Delhi,353
Beijing,458
Delhi,418
Delhi,57
Beijing,340
Mexico City,419
Beijing,174
Mexico City,281
Delhi,243
Beijing,234
Los Angeles,330
London,127
Beijing,156
Mexico City,349
Delhi,50
Delhi,245
Los Angeles,374
Delhi,51
Beijing,127
Beijing,410
Delhi,254
Delhi,342
Beijing,423
Cairo,384
Mexico City,177
Beijing,114
Delhi,329
Mexico City,160
Delhi,138
Beijing,164
Los Angeles,242
Beijing,80
Delhi,116
Delhi,441
Delhi,446
Beijing,182
Tokyo,32
Delhi,153
Mexico City,210
Mexico City,237
Delhi,189
Delhi,478
Beijing,398
Mexico City,182
Beijing,492
Los Angeles,464
London,167
Los Angeles,466
São Paulo,464
Los Angeles,160
London,151
London,296
Los Angeles,408
London,321
Tokyo,304
Beijing,142
Mexico City,354
Beijing,496
London,408
Beijing,298
London,40
Los Angeles,357
Cairo,279
Delhi,345
Los Angeles,338
Los Angeles,111
Tokyo,280
Tokyo,296
Mexico City,257
Mexico City,432
Delhi,309
Cairo,381
Delhi,335
Los Angeles,228
Los Angeles,333
Beijing,271
Delhi,296
Delhi,320
London,287
Beijing,185
Delhi,342
Los Angeles,166
Delhi,280
London,224
Beijing,273
Delhi,499
Delhi,305
Beijing,349
Beijing,184
Los Angeles,66
Beijing,478
Beijing,62
Delhi,320
Delhi,68
Tokyo,360
Delhi,440
São Paulo,13
Beijing,72
Delhi,237
Delhi,225
